user_id,book_id,action,rating,event_timestamp
16,15,click,,1729823972
394,75,click,,1729823972
377,8,rating,2.7,1729823972
472,34,rating,1.4,1729823972
328,19,click,,1729823972
429,95,view,,1729823972
384,43,click,,1729823972
147,7,rating,2.9,1729823972
321,29,rating,3.0,1729823972
440,81,click,,1729823972
208,85,click,,1729823972
23,14,view,,1729823972
247,8,view,,1729823972
398,72,view,,1729823972
382,59,click,,1729823972
193,87,rating,2.2,1729823972
219,99,view,,1729823972
346,61,rating,1.4,1729823972
445,30,view,,1729823972
467,4,rating,4.0,1729823972
448,6,click,,1729823972
335,83,view,,1729823972
128,61,view,,1729823972
321,94,click,,1729823972
321,37,rating,1.8,1729823972
81,82,view,,1729823972
460,55,click,,1729823972
319,19,view,,1729823972
183,6,view,,1729823972
352,82,view,,1729823972
263,30,rating,3.4,1729823972
79,92,click,,1729823972
190,78,click,,1729823972
413,72,view,,1729823972
349,85,rating,1.7,1729823972
169,52,click,,1729823972
303,95,view,,1729823972
303,91,rating,2.2,1729823972
117,3,click,,1729823972
101,2,view,,1729823972
484,20,rating,2.7,1729823972
411,97,click,,1729823972
168,81,click,,1729823972
213,31,click,,1729823972
326,36,view,,1729823972
340,45,rating,3.9,1729823972
391,82,click,,1729823972
53,59,rating,4.9,1729823972
304,63,click,,1729823972
250,65,view,,1729823972
20,31,click,,1729823972
355,31,rating,4.2,1729823972
350,95,click,,1729823972
343,18,rating,3.8,1729823972
132,51,view,,1729823972
453,58,view,,1729823972
426,69,rating,4.8,1729823972
88,76,click,,1729823972
419,5,rating,3.3,1729823972
429,99,rating,2.5,1729823972
431,66,view,,1729823972
221,44,rating,4.7,1729823972
318,8,view,,1729823972
390,57,view,,1729823972
467,44,view,,1729823972
143,92,click,,1729823972
14,3,rating,4.2,1729823972
345,20,click,,1729823972
357,57,rating,2.4,1729823972
492,29,click,,1729823972
458,90,click,,1729823972
41,35,view,,1729823972
241,94,click,,1729823972
352,97,view,,1729823972
95,92,click,,1729823972
241,39,click,,1729823972
71,35,view,,1729823972
254,75,click,,1729823972
53,95,rating,1.6,1729823972
241,8,click,,1729823972
16,89,click,,1729823972
15,62,view,,1729823972
80,42,view,,1729823972
431,44,click,,1729823972
50,83,view,,1729823972
488,24,click,,1729823972
113,31,view,,1729823972
179,46,click,,1729823972
487,76,view,,1729823972
409,58,rating,1.6,1729823972
248,89,view,,1729823972
51,83,click,,1729823972
74,55,view,,1729823972
380,94,view,,1729823972
225,87,view,,1729823972
180,83,click,,1729823972
351,76,rating,3.5,1729823972
109,6,click,,1729823972
24,72,view,,1729823972
469,27,rating,2.9,1729823972
248,92,click,,1729823972
397,78,rating,4.3,1729823972
451,83,click,,1729823972
104,81,rating,5.0,1729823972
193,32,click,,1729823972
14,80,rating,2.7,1729823972
461,51,click,,1729823972
332,33,rating,2.5,1729823972
412,84,click,,1729823972
4,92,view,,1729823972
284,15,click,,1729823972
371,14,rating,2.0,1729823972
229,76,view,,1729823972
99,63,view,,1729823972
240,73,click,,1729823972
361,85,view,,1729823972
331,40,view,,1729823972
328,42,click,,1729823972
500,5,rating,2.2,1729823972
220,7,view,,1729823972
8,38,rating,4.1,1729823972
98,30,click,,1729823972
412,33,rating,3.8,1729823972
108,98,rating,2.2,1729823972
232,67,click,,1729823972
213,59,rating,4.8,1729823972
312,79,rating,4.2,1729823972
347,66,rating,2.6,1729823972
6,24,rating,2.4,1729823972
219,32,view,,1729823972
242,90,view,,1729823972
27,23,click,,1729823972
68,11,view,,1729823972
385,86,click,,1729823972
229,54,click,,1729823972
44,86,view,,1729823972
340,31,click,,1729823972
227,32,view,,1729823972
34,7,view,,1729823972
342,98,view,,1729823972
392,39,view,,1729823972
398,36,view,,1729823972
47,18,rating,4.4,1729823972
214,7,view,,1729823972
261,25,view,,1729823972
436,66,rating,1.6,1729823972
330,26,rating,1.7,1729823972
429,66,rating,1.2,1729823972
298,14,rating,2.6,1729823972
84,21,view,,1729823972
244,85,rating,1.1,1729823972
316,19,click,,1729823972
445,88,view,,1729823972
420,34,view,,1729823972
474,83,view,,1729823972
350,5,view,,1729823972
98,95,click,,1729823972
117,66,view,,1729823972
153,5,rating,1.1,1729823972
102,43,view,,1729823972
461,39,view,,1729823972
334,18,rating,3.0,1729823972
355,89,rating,4.2,1729823972
163,15,rating,4.1,1729823972
366,10,click,,1729823972
316,17,view,,1729823972
227,29,click,,1729823972
231,91,view,,1729823972
399,16,click,,1729823972
431,88,view,,1729823972
236,45,view,,1729823972
395,94,click,,1729823972
104,36,view,,1729823972
420,91,rating,2.6,1729823972
336,28,click,,1729823972
383,92,view,,1729823972
416,54,view,,1729823972
244,6,rating,3.9,1729823972
188,69,rating,1.9,1729823972
443,80,rating,1.2,1729823972
180,67,click,,1729823972
181,25,rating,3.0,1729823972
257,70,rating,2.4,1729823972
1,90,click,,1729823972
134,83,view,,1729823972
71,85,view,,1729823972
447,76,rating,4.4,1729823972
307,67,rating,3.3,1729823972
217,60,rating,3.5,1729823972
440,74,rating,2.0,1729823972
367,13,view,,1729823972
193,43,rating,1.5,1729823972
242,13,view,,1729823972
49,69,rating,3.8,1729823972
158,71,click,,1729823972
174,13,click,,1729823972
471,6,rating,4.8,1729823972
12,37,view,,1729823972
387,80,view,,1729823972
101,13,click,,1729823972
153,14,view,,1729823972
26,30,view,,1729823972
300,25,rating,4.8,1729823972
134,5,view,,1729823972
261,16,rating,3.9,1729823972
323,7,rating,1.7,1729823972
341,80,rating,3.2,1729823972
401,58,rating,3.1,1729823972
239,13,rating,1.1,1729823972
382,50,click,,1729823972
262,6,click,,1729823972
34,18,rating,4.0,1729823972
429,76,view,,1729823972
135,34,click,,1729823972
469,56,click,,1729823972
40,76,click,,1729823972
464,63,view,,1729823972
343,56,view,,1729823972
145,16,click,,1729823972
451,81,view,,1729823972
4,83,view,,1729823972
441,44,click,,1729823972
17,44,rating,4.0,1729823972
175,39,click,,1729823972
295,68,rating,3.5,1729823972
276,57,rating,1.8,1729823972
6,19,rating,3.0,1729823972
15,4,view,,1729823972
318,13,click,,1729823972
332,48,view,,1729823972
125,79,view,,1729823972
190,13,click,,1729823972
412,18,click,,1729823972
205,18,view,,1729823972
79,48,view,,1729823972
347,18,view,,1729823972
451,70,click,,1729823972
288,59,view,,1729823972
268,7,view,,1729823972
187,87,click,,1729823972
464,51,rating,1.4,1729823972
218,87,rating,3.8,1729823972
373,30,rating,3.3,1729823972
165,48,view,,1729823972
453,53,rating,2.7,1729823972
299,3,view,,1729823972
347,87,click,,1729823972
405,15,click,,1729823972
305,3,rating,4.9,1729823972
227,58,view,,1729823972
61,7,click,,1729823972
314,17,click,,1729823972
246,17,click,,1729823972
58,26,view,,1729823972
126,56,rating,2.9,1729823972
49,98,rating,4.9,1729823972
416,17,rating,3.6,1729823972
360,22,click,,1729823972
357,96,view,,1729823972
225,18,click,,1729823972
90,10,rating,1.0,1729823972
343,46,rating,1.2,1729823972
33,25,click,,1729823972
225,84,rating,3.2,1729823972
300,8,rating,2.3,1729823972
59,75,view,,1729823972
88,32,click,,1729823972
38,26,view,,1729823972
94,82,click,,1729823972
126,65,click,,1729823972
241,61,view,,1729823972
47,74,rating,2.3,1729823972
343,50,view,,1729823972
330,83,rating,4.6,1729823972
461,36,rating,1.8,1729823972
198,82,click,,1729823972
45,84,rating,4.0,1729823972
269,23,click,,1729823972
393,69,rating,3.0,1729823972
87,17,rating,4.0,1729823972
78,97,rating,4.6,1729823972
294,44,view,,1729823972
341,61,view,,1729823972
141,54,click,,1729823972
75,35,view,,1729823972
479,89,click,,1729823972
241,12,click,,1729823972
255,92,rating,3.6,1729823972
352,15,view,,1729823972
235,51,view,,1729823972
365,18,rating,2.9,1729823972
456,78,view,,1729823972
359,82,click,,1729823972
328,12,click,,1729823972
319,12,click,,1729823972
206,79,rating,4.0,1729823972
378,63,rating,4.7,1729823972
421,10,rating,4.8,1729823972
70,21,rating,1.5,1729823972
24,82,view,,1729823972
265,15,click,,1729823972
44,26,click,,1729823972
282,13,view,,1729823972
215,2,rating,3.1,1729823972
114,41,click,,1729823972
275,43,rating,1.9,1729823972
463,91,view,,1729823972
114,22,rating,3.3,1729823972
297,71,rating,2.3,1729823972
38,91,click,,1729823972
135,61,rating,4.7,1729823972
130,51,view,,1729823972
361,95,click,,1729823972
459,60,rating,1.9,1729823972
201,9,rating,2.5,1729823972
336,17,click,,1729823972
461,91,click,,1729823972
481,62,rating,3.4,1729823972
247,25,view,,1729823972
282,41,click,,1729823972
252,17,view,,1729823972
30,38,rating,3.6,1729823972
79,93,rating,3.5,1729823972
291,85,rating,3.7,1729823972
254,68,view,,1729823972
370,38,click,,1729823972
431,47,view,,1729823972
362,87,rating,2.1,1729823972
370,32,rating,3.9,1729823972
303,96,rating,3.7,1729823972
4,98,rating,1.3,1729823972
250,35,rating,2.8,1729823972
151,95,click,,1729823972
312,8,view,,1729823972
107,68,click,,1729823972
182,75,rating,2.2,1729823972
62,19,rating,3.3,1729823972
356,17,rating,2.8,1729823972
89,54,view,,1729823972
134,81,click,,1729823972
427,80,click,,1729823972
274,77,click,,1729823972
294,37,click,,1729823972
302,46,view,,1729823972
55,80,view,,1729823972
136,9,rating,1.1,1729823972
433,38,rating,3.6,1729823972
431,37,rating,2.3,1729823972
210,96,rating,4.4,1729823972
455,19,view,,1729823972
94,58,rating,3.7,1729823972
305,85,rating,4.6,1729823972
191,45,rating,1.3,1729823972
353,90,rating,4.8,1729823972
358,61,view,,1729823972
4,52,rating,4.1,1729823972
475,88,click,,1729823972
217,22,click,,1729823972
374,91,rating,3.7,1729823972
152,98,click,,1729823972
14,24,rating,2.4,1729823972
446,46,view,,1729823972
286,5,view,,1729823972
411,43,click,,1729823972
210,85,click,,1729823972
309,90,click,,1729823972
167,62,view,,1729823972
440,51,click,,1729823972
301,43,view,,1729823972
313,21,rating,1.6,1729823972
297,62,click,,1729823972
13,71,view,,1729823972
163,52,view,,1729823972
233,23,rating,2.1,1729823972
491,90,click,,1729823972
69,39,click,,1729823972
256,28,rating,3.1,1729823972
174,68,click,,1729823972
365,52,view,,1729823972
480,46,view,,1729823972
250,62,rating,3.5,1729823972
2,83,view,,1729823972
183,30,click,,1729823972
372,35,rating,3.0,1729823972
211,21,view,,1729823972
52,25,view,,1729823972
325,58,view,,1729823972
63,15,view,,1729823972
423,30,rating,3.1,1729823972
39,39,view,,1729823972
134,44,click,,1729823972
441,74,view,,1729823972
238,40,click,,1729823972
165,65,rating,3.3,1729823972
22,92,rating,3.3,1729823972
475,84,view,,1729823972
150,26,view,,1729823972
349,46,click,,1729823972
146,56,click,,1729823972
373,62,view,,1729823972
184,80,view,,1729823972
453,50,rating,2.4,1729823972
98,80,rating,3.8,1729823972
434,27,view,,1729823972
115,38,click,,1729823972
191,96,click,,1729823972
213,14,click,,1729823972
356,37,click,,1729823972
263,61,view,,1729823972
274,96,click,,1729823972
338,47,view,,1729823972
349,10,rating,3.7,1729823972
373,94,view,,1729823972
61,43,click,,1729823972
491,83,click,,1729823972
312,35,view,,1729823972
21,24,click,,1729823972
217,34,rating,1.2,1729823972
187,94,click,,1729823972
321,20,view,,1729823972
90,96,click,,1729823972
429,66,rating,2.9,1729823972
85,21,view,,1729823972
5,93,view,,1729823972
166,14,view,,1729823972
498,96,view,,1729823972
141,31,rating,4.3,1729823972
34,94,rating,1.5,1729823972
388,23,click,,1729823972
242,96,click,,1729823972
205,17,rating,1.9,1729823972
347,10,view,,1729823972
71,31,view,,1729823972
107,80,view,,1729823972
270,91,click,,1729823972
6,27,click,,1729823972
391,60,view,,1729823972
223,3,view,,1729823972
119,79,rating,1.6,1729823972
469,54,click,,1729823972
498,68,view,,1729823972
483,24,rating,1.9,1729823972
65,37,rating,3.7,1729823972
12,6,rating,4.3,1729823972
289,35,rating,4.8,1729823972
29,8,click,,1729823972
370,74,rating,1.5,1729823972
390,33,view,,1729823972
109,50,click,,1729823972
490,71,view,,1729823972
109,100,click,,1729823972
499,80,rating,1.4,1729823972
333,58,click,,1729823972
366,55,view,,1729823972
370,61,view,,1729823972
434,35,click,,1729823972
236,21,view,,1729823972
371,40,view,,1729823972
270,80,view,,1729823972
387,1,rating,4.2,1729823972
479,62,view,,1729823972
91,18,click,,1729823972
179,16,click,,1729823972
17,27,rating,4.6,1729823972
312,3,click,,1729823972
210,59,rating,1.4,1729823972
288,61,rating,2.5,1729823972
140,87,click,,1729823972
460,56,click,,1729823972
342,81,rating,3.1,1729823972
421,22,view,,1729823972
289,75,rating,1.6,1729823972
41,3,click,,1729823972
321,93,click,,1729823972
321,63,click,,1729823972
435,63,view,,1729823972
143,13,rating,4.2,1729823972
305,70,rating,2.1,1729823972
197,82,click,,1729823972
55,24,view,,1729823972
209,16,view,,1729823972
245,80,rating,2.2,1729823972
464,29,click,,1729823972
421,77,rating,1.8,1729823972
383,20,view,,1729823972
221,62,click,,1729823972
354,45,click,,1729823972
282,72,view,,1729823972
118,68,view,,1729823972
207,79,view,,1729823972
255,62,rating,1.2,1729823972
9,40,rating,3.3,1729823972
44,61,click,,1729823972
182,96,rating,3.4,1729823972
14,89,click,,1729823972
263,98,view,,1729823972
465,86,view,,1729823972
316,10,click,,1729823972
68,19,rating,4.8,1729823972
172,83,view,,1729823972
157,69,view,,1729823972
169,66,rating,1.9,1729823972
451,15,rating,4.3,1729823972
347,21,view,,1729823972
22,5,view,,1729823972
150,62,click,,1729823972
349,37,rating,3.8,1729823972
164,51,click,,1729823972
88,72,click,,1729823972
97,85,click,,1729823972
471,53,view,,1729823972
410,43,view,,1729823972
328,29,view,,1729823972
163,21,view,,1729823972
196,67,view,,1729823972
264,54,click,,1729823972
484,60,click,,1729823972
175,19,click,,1729823972
93,100,rating,3.3,1729823972
78,32,rating,1.2,1729823972
468,94,view,,1729823972
391,58,rating,1.1,1729823972
353,80,click,,1729823972
112,24,click,,1729823972
72,43,click,,1729823972
8,42,rating,1.5,1729823972
494,62,view,,1729823972
176,58,view,,1729823972
324,7,click,,1729823972
181,70,click,,1729823972
122,27,click,,1729823972
293,15,view,,1729823972
240,38,rating,4.2,1729823972
308,37,view,,1729823972
149,24,view,,1729823972
244,95,click,,1729823972
112,53,click,,1729823972
296,4,view,,1729823972
317,41,click,,1729823972
163,31,rating,4.7,1729823972
12,20,view,,1729823972
171,20,rating,2.2,1729823972
409,22,view,,1729823972
467,26,rating,2.9,1729823972
114,88,view,,1729823972
95,24,rating,3.6,1729823972
399,47,click,,1729823972
46,75,rating,1.4,1729823972
144,99,rating,4.6,1729823972
317,90,rating,3.4,1729823972
224,56,click,,1729823972
249,32,click,,1729823972
209,75,click,,1729823972
481,21,view,,1729823972
105,61,click,,1729823972
318,45,click,,1729823972
492,30,rating,3.6,1729823972
257,32,click,,1729823972
304,87,click,,1729823972
111,11,click,,1729823972
237,4,click,,1729823972
100,99,rating,1.4,1729823972
98,20,view,,1729823972
444,70,click,,1729823972
79,58,click,,1729823972
434,39,view,,1729823972
442,44,rating,4.2,1729823972
323,6,rating,4.6,1729823972
426,19,view,,1729823972
60,1,view,,1729823972
96,26,rating,4.7,1729823972
423,34,view,,1729823972
357,22,click,,1729823972
441,56,rating,1.7,1729823972
321,16,click,,1729823972
19,27,rating,3.5,1729823972
48,90,click,,1729823972
109,55,rating,4.1,1729823972
226,33,rating,4.1,1729823972
262,9,click,,1729823972
17,38,rating,4.7,1729823972
385,47,view,,1729823972
65,69,click,,1729823972
178,67,click,,1729823972
400,57,click,,1729823972
204,22,click,,1729823972
85,78,view,,1729823972
416,28,rating,4.7,1729823972
173,93,click,,1729823972
42,76,click,,1729823972
273,71,rating,3.1,1729823972
241,10,view,,1729823972
407,38,rating,3.6,1729823972
107,100,rating,5.0,1729823972
188,83,click,,1729823972
456,36,click,,1729823972
72,15,rating,4.3,1729823972
303,36,rating,2.0,1729823972
215,81,view,,1729823972
340,43,view,,1729823972
422,98,view,,1729823972
199,56,click,,1729823972
60,10,view,,1729823972
451,62,view,,1729823972
150,24,view,,1729823972
354,95,view,,1729823972
328,14,view,,1729823972
23,63,click,,1729823972
472,87,view,,1729823972
269,12,view,,1729823972
454,93,click,,1729823972
32,73,click,,1729823972
469,29,view,,1729823972
343,24,click,,1729823972
310,94,rating,2.9,1729823972
270,90,rating,1.3,1729823972
108,27,rating,4.5,1729823972
386,55,view,,1729823972
240,36,view,,1729823972
478,29,click,,1729823972
106,20,rating,3.2,1729823972
368,4,click,,1729823972
77,85,click,,1729823972
27,94,rating,3.1,1729823972
169,64,view,,1729823972
163,86,rating,2.3,1729823972
476,36,click,,1729823972
121,43,click,,1729823972
385,82,view,,1729823972
420,14,click,,1729823972
188,34,view,,1729823972
379,67,view,,1729823972
76,44,click,,1729823972
26,19,view,,1729823972
254,34,view,,1729823972
171,42,click,,1729823972
44,76,click,,1729823972
138,86,click,,1729823972
462,5,view,,1729823972
311,71,rating,3.4,1729823972
55,56,view,,1729823972
22,83,click,,1729823972
267,11,rating,3.4,1729823972
88,7,click,,1729823972
171,18,view,,1729823972
328,7,view,,1729823972
220,3,click,,1729823972
179,86,click,,1729823972
123,67,click,,1729823972
182,52,click,,1729823972
14,23,rating,4.1,1729823972
72,94,click,,1729823972
138,47,click,,1729823972
357,71,click,,1729823972
32,45,view,,1729823972
57,15,view,,1729823972
76,11,click,,1729823972
67,56,view,,1729823972
310,12,click,,1729823972
419,41,rating,1.6,1729823972
432,40,click,,1729823972
427,2,rating,2.4,1729823972
395,15,click,,1729823972
53,76,view,,1729823972
217,29,rating,3.1,1729823972
50,38,rating,1.6,1729823972
427,80,view,,1729823972
279,74,click,,1729823972
213,67,view,,1729823972
362,49,rating,3.3,1729823972
428,53,view,,1729823972
372,4,rating,2.1,1729823972
25,83,click,,1729823972
39,32,click,,1729823972
249,56,view,,1729823972
28,60,rating,3.6,1729823972
194,56,view,,1729823972
157,67,click,,1729823972
288,51,rating,1.8,1729823972
28,33,view,,1729823972
393,48,view,,1729823972
266,21,view,,1729823972
81,40,click,,1729823972
387,64,rating,2.2,1729823972
335,64,click,,1729823972
43,27,view,,1729823972
275,73,view,,1729823972
139,64,click,,1729823972
1,12,view,,1729823972
194,14,view,,1729823972
496,94,view,,1729823972
325,87,view,,1729823972
299,73,view,,1729823972
329,78,rating,3.8,1729823972
364,53,click,,1729823972
121,81,click,,1729823972
187,46,view,,1729823972
91,13,click,,1729823972
228,17,click,,1729823972
381,50,view,,1729823972
56,53,rating,1.1,1729823972
257,39,click,,1729823972
26,49,view,,1729823972
159,57,click,,1729823972
95,42,view,,1729823972
174,46,rating,2.1,1729823972
231,94,view,,1729823972
65,41,rating,2.8,1729823972
171,11,view,,1729823972
354,49,click,,1729823972
255,30,rating,1.4,1729823972
249,95,rating,1.5,1729823972
335,33,click,,1729823972
32,31,view,,1729823972
275,75,click,,1729823972
49,41,view,,1729823972
34,58,click,,1729823972
44,14,click,,1729823972
222,96,click,,1729823972
80,76,view,,1729823972
19,94,view,,1729823972
368,4,rating,4.7,1729823972
459,27,rating,1.9,1729823972
411,40,rating,3.6,1729823972
58,100,view,,1729823972
118,90,click,,1729823972
234,38,view,,1729823972
46,92,view,,1729823972
243,68,rating,1.6,1729823972
124,65,rating,2.7,1729823972
41,25,view,,1729823972
308,93,view,,1729823972
294,77,rating,1.4,1729823972
261,72,click,,1729823972
145,91,rating,4.8,1729823972
82,81,click,,1729823972
56,13,click,,1729823972
283,97,view,,1729823972
377,11,view,,1729823972
425,90,click,,1729823972
289,22,click,,1729823972
250,30,click,,1729823972
316,51,view,,1729823972
284,15,click,,1729823972
7,91,click,,1729823972
402,58,view,,1729823972
348,95,click,,1729823972
101,51,rating,4.2,1729823972
76,61,rating,4.4,1729823972
190,97,view,,1729823972
239,43,click,,1729823972
42,26,view,,1729823972
159,96,rating,2.8,1729823972
139,88,rating,2.7,1729823972
16,96,view,,1729823972
410,30,rating,1.9,1729823972
70,31,rating,3.1,1729823972
147,5,rating,1.8,1729823972
261,73,click,,1729823972
213,64,click,,1729823972
46,38,view,,1729823972
4,43,view,,1729823972
221,37,rating,2.3,1729823972
236,47,rating,3.0,1729823972
296,17,view,,1729823972
217,73,rating,3.1,1729823972
245,96,view,,1729823972
156,35,click,,1729823972
86,39,view,,1729823972
244,93,view,,1729823972
437,17,view,,1729823972
444,57,rating,2.2,1729823972
29,31,rating,1.1,1729823972
154,95,click,,1729823972
390,49,view,,1729823972
62,14,view,,1729823972
257,73,rating,4.0,1729823972
323,76,click,,1729823972
469,3,rating,1.5,1729823972
311,74,click,,1729823972
67,15,click,,1729823972
178,14,click,,1729823972
335,65,click,,1729823972
186,98,view,,1729823972
250,93,rating,1.5,1729823972
357,46,view,,1729823972
384,99,view,,1729823972
303,75,view,,1729823972
497,72,view,,1729823972
402,57,click,,1729823972
10,78,click,,1729823972
499,13,rating,2.6,1729823972
109,93,rating,3.3,1729823972
143,29,view,,1729823972
61,18,view,,1729823972
207,30,rating,2.8,1729823972
101,78,view,,1729823972
227,62,rating,4.8,1729823972
189,96,click,,1729823972
263,28,view,,1729823972
186,68,view,,1729823972
356,80,view,,1729823972
421,69,click,,1729823972
192,88,view,,1729823972
165,73,view,,1729823972
431,46,rating,1.6,1729823972
233,13,view,,1729823972
229,96,rating,1.8,1729823972
179,30,click,,1729823972
212,51,rating,4.7,1729823972
355,39,click,,1729823972
129,10,click,,1729823972
219,58,view,,1729823972
282,46,rating,1.3,1729823972
315,47,view,,1729823972
287,59,view,,1729823972
432,57,view,,1729823972
8,86,rating,3.8,1729823972
53,85,view,,1729823972
146,70,rating,2.6,1729823972
305,59,click,,1729823972
463,93,view,,1729823972
133,85,rating,2.0,1729823972
220,18,view,,1729823972
248,55,rating,4.0,1729823972
93,61,rating,2.1,1729823972
91,56,rating,2.1,1729823972
339,66,view,,1729823972
125,56,click,,1729823972
24,13,view,,1729823972
64,14,rating,2.1,1729823972
294,9,view,,1729823972
113,5,click,,1729823972
93,64,rating,3.2,1729823972
309,86,click,,1729823972
208,62,view,,1729823972
163,91,click,,1729823972
433,48,click,,1729823972
197,39,click,,1729823972
271,80,rating,1.1,1729823972
123,55,view,,1729823972
420,45,rating,3.8,1729823972
238,84,view,,1729823972
383,29,click,,1729823972
393,93,rating,4.6,1729823972
348,25,view,,1729823972
95,66,rating,3.5,1729823972
372,66,view,,1729823972
427,59,rating,2.7,1729823972
440,58,rating,1.1,1729823972
231,42,view,,1729823972
148,73,click,,1729823972
495,59,rating,2.4,1729823972
288,55,click,,1729823972
200,11,view,,1729823972
47,26,rating,3.0,1729823972
461,97,rating,3.8,1729823972
176,76,rating,4.3,1729823972
31,61,rating,2.0,1729823972
132,74,view,,1729823972
243,74,click,,1729823972
42,52,click,,1729823972
457,72,click,,1729823972
97,48,rating,3.6,1729823972
476,22,view,,1729823972
463,85,click,,1729823972
184,31,click,,1729823972
125,77,view,,1729823972
187,85,rating,4.8,1729823972
124,97,rating,4.7,1729823972
378,64,rating,4.7,1729823972
179,45,rating,3.2,1729823972
117,7,view,,1729823972
386,44,view,,1729823972
153,12,rating,3.4,1729823972
276,100,rating,2.1,1729823972
201,6,click,,1729823972
66,35,click,,1729823972
95,86,rating,4.0,1729823972
397,33,view,,1729823972
443,90,click,,1729823972
442,81,rating,2.5,1729823972
140,45,rating,3.0,1729823972
433,3,click,,1729823972
174,64,click,,1729823972
455,29,click,,1729823972
336,88,rating,3.5,1729823972
382,38,rating,2.5,1729823972
403,31,view,,1729823972
287,33,rating,4.3,1729823972
235,30,view,,1729823972
460,36,rating,1.5,1729823972
258,77,view,,1729823972
49,57,click,,1729823972
87,99,view,,1729823972
343,87,click,,1729823972
254,12,click,,1729823972
346,75,view,,1729823972
264,73,click,,1729823972
335,56,rating,1.6,1729823972
251,74,click,,1729823972
494,100,click,,1729823972
109,45,view,,1729823972
396,44,click,,1729823972
483,5,view,,1729823972
55,87,view,,1729823972
461,11,rating,2.9,1729823972
362,34,rating,4.5,1729823972
292,80,click,,1729823972
257,50,view,,1729823972
24,3,rating,4.7,1729823972
119,94,rating,3.0,1729823972
3,38,rating,1.1,1729823972
107,15,click,,1729823972
405,28,click,,1729823972
37,13,rating,2.6,1729823972
35,42,view,,1729823972
324,92,view,,1729823972
110,37,view,,1729823972
182,44,click,,1729823972
169,47,view,,1729823972
99,61,click,,1729823972
293,32,view,,1729823972
410,49,view,,1729823972
4,69,view,,1729823972
35,23,click,,1729823972
165,36,click,,1729823972
246,90,view,,1729823972
254,74,view,,1729823972
428,88,rating,3.7,1729823972
298,21,click,,1729823972
301,28,rating,3.9,1729823972
172,7,view,,1729823972
354,57,rating,3.1,1729823972
473,97,rating,3.1,1729823972
316,2,rating,2.3,1729823972
149,28,click,,1729823972
2,8,click,,1729823972
1,16,view,,1729823972
376,61,click,,1729823972
273,95,rating,4.8,1729823972
264,34,click,,1729823972
204,67,rating,1.6,1729823972
496,50,view,,1729823972
359,98,click,,1729823972
155,92,view,,1729823972
376,39,rating,2.4,1729823972
208,42,rating,2.8,1729823972
43,28,rating,2.5,1729823972
445,3,view,,1729823972
116,98,rating,2.3,1729823972
17,46,click,,1729823972
122,41,rating,4.3,1729823972
288,88,view,,1729823972
110,93,rating,4.2,1729823972
466,56,rating,1.5,1729823972
390,70,rating,4.9,1729823972
228,47,view,,1729823972
310,9,view,,1729823972
396,80,rating,1.6,1729823972
106,35,rating,2.1,1729823972
226,24,rating,1.2,1729823972
55,74,view,,1729823972
115,81,rating,3.9,1729823972
218,13,click,,1729823972
443,61,click,,1729823972
31,41,rating,1.3,1729823972
293,2,click,,1729823972
310,56,rating,3.1,1729823972
407,80,view,,1729823972
379,95,view,,1729823972
190,48,rating,1.6,1729823972
422,36,click,,1729823972
350,4,rating,3.4,1729823972
349,4,rating,4.3,1729823972
444,65,click,,1729823972
395,75,click,,1729823972
310,24,rating,1.5,1729823972
499,90,rating,1.5,1729823972
333,12,click,,1729823972
312,100,rating,2.0,1729823972
372,41,click,,1729823972
76,67,view,,1729823972
384,43,view,,1729823972
201,44,click,,1729823972
432,60,view,,1729823972
41,91,view,,1729823972
306,87,click,,1729823972
123,80,click,,1729823972
461,36,view,,1729823972
54,41,view,,1729823972
20,32,click,,1729823972
312,3,click,,1729823972
391,92,rating,3.8,1729823972
188,34,view,,1729823972
377,100,view,,1729823972
91,100,view,,1729823972
40,58,rating,2.6,1729823972
365,2,view,,1729823972
278,86,view,,1729823972
97,48,click,,1729823972
291,25,rating,3.5,1729823972
255,34,rating,2.2,1729823972
327,99,click,,1729823972
361,29,rating,3.5,1729823972
254,86,click,,1729823972
283,14,view,,1729823972
393,22,click,,1729823972
141,81,view,,1729823972
269,39,view,,1729823972
221,47,click,,1729823972
398,89,rating,1.3,1729823972
309,41,view,,1729823972
287,20,rating,1.1,1729823972
84,73,rating,2.2,1729823972
332,24,rating,1.9,1729823972
387,66,click,,1729823972
232,12,rating,1.1,1729823972
81,19,view,,1729823972
356,90,click,,1729823972
282,56,click,,1729823972
189,87,view,,1729823972
100,15,click,,1729823972
91,50,click,,1729823972
356,34,view,,1729823972
498,84,click,,1729823972
33,16,view,,1729823972
193,16,rating,2.7,1729823972
38,78,rating,2.0,1729823972
403,84,click,,1729823972
191,56,rating,3.7,1729823972
60,66,rating,1.7,1729823972
161,15,rating,1.1,1729823972
334,97,rating,1.2,1729823972
84,99,click,,1729823972
304,60,rating,2.0,1729823972
282,70,view,,1729823972
278,66,click,,1729823972
166,17,rating,3.6,1729823972
87,62,click,,1729823972
461,62,click,,1729823972
328,96,rating,4.6,1729823972
403,21,rating,4.0,1729823972
415,96,click,,1729823972
405,27,view,,1729823972
279,47,click,,1729823972
195,12,rating,3.5,1729823972
464,58,rating,1.5,1729823972
436,77,view,,1729823972
103,96,click,,1729823972
78,9,click,,1729823972
467,24,click,,1729823972
